Name;ID;Status;Pedigree;Source;Center;Release Year;Agroecology;Region_1;Region_2;Region_3;Longitude;Latitude;Genetic cluster;Altitude;bio1;bio2;bio3;bio4;bio5;bio6;bio7;bio8;bio9;bio10;bio11;bio12;bio13;bio14;bio15;bio16;bio17;bio18;bio19;DH;DH.Adet;DH.Akaki;DM;DM.Adet;DM.Akaki;PH;PH.Adet;PH.Akaki;PL.x;PL.Adet;PL.Akaki;PBPM;PBPM.Adet;PBPM.Akaki;TT;TT.Adet;TT.Akaki;CLF;CLF.Adet;CLF.Akaki;CDF;CDF.Adet;CDF.Akaki;PW;PW.Adet;PW.Akaki;PY;PY.Adet;PY.Akaki;GY;GY.Adet;GY.Akaki;BY;BY.Adet;BY.Akaki;HI;HI.Adet;HI.Akaki;GFP;GFP.Adet;GFP.Akaki;GFR;GFR.Adet;GFR.Akaki;BPR;BPR.Adet;BPR.Akaki;PA;PA.Adet;PA.Akaki;PA.M;PA.W;PA.Adet.M;PA.Adet.W;PA.Akaki.M;PA.Akaki.W;OA;OA.Adet;OA.Akaki;OA.M;OA.W;OA.Adet.M;OA.Adet.W;OA.Akaki.M;OA.Akaki.W;lat;lon;DMSlat;DMSlon;altitude;Edate;Hdate;Mdate;GfilP;PL.y;NV;NVc;Plc;Gfpc;PCMdate;SBP;Ptype;SC;PCHdate;Edatec;Hdatec;Mdatec
Ambo toke ;T_484;breeding_material;DZ-01-1278  ;Selection ;HARC ;2000;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;53.41470529;53.31085578;53.33280823;109.0388423;108.2447487;108.0839363;72.26178084;88.34858536;54.28207353;30.36687565;36.09128478;25.46909975;23.78234058;23.84878404;24.29312644;7.881534813;9.179324975;7.243134993;4.047052075;3.883826778;3.140034461;1.964668497;1.592739279;2.135772121;2.168282572;2.244552382;2.020292476;1.462200855;1.752687191;1.278445875;1894.431196;2338.853155;1454.857117;8016.081719;9905.336362;5923.456185;0.231244538;0.226174321;0.236817496;55.4194748;54.34534309;54.70215777;34.2605694;42.24731864;26.21006159;73.79422854;92.16792563;55.29528531;3.06590665;2.843286012;3.304905389;3.08688606;3.005524;3.243514017;2.531083383;2.96943839;3.512451345;4.042254351;3.906007375;4.307496444;3.871054358;4.085757729;3.637104025;4.048996177;4.34829417;3.999687857;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Asgori;T_444;breeding_material; DZ-01-99 ;Selection ;DZARC;1970;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;61.75343053;61.43007861;61.53479664;110.9636313;110.93291;108.9701973;76.82833526;97.01357412;59.27880431;28.19622389;31.318647;23.8452767;22.42548861;23.02078878;21.28331578;7.989086829;10.23494625;6.706412007;4.106535661;4.333009108;3.182641162;1.979653618;2.244968487;1.638070001;2.278096487;2.691893379;1.976141928;1.431120752;1.66044784;1.2327722;1578.126398;1942.133614;1215.499705;7029.091384;8894.909519;5188.652722;0.222236903;0.215924676;0.2291683;49.40526534;50.00410456;48.46934985;31.90103571;38.70688706;25.10502132;63.86774144;81.78897706;48.58744503;3.074000991;3.016305751;3.087480019;3.126463363;3.027545753;3.325923712;2.732648863;2.943900655;3.339622852;3.624031174;3.590997142;3.692429058;3.381668217;3.839486824;3.278243099;3.889657259;3.553321283;3.69049812;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Boset;T_462;breeding_material;DZ-Cr-409/ RIL50d ;Hybridization ;DZARC;2012;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;43.60444031;43.75882893;43.68341009;90.75334679;91.21972767;91.24497769;75.29593445;92.40453755;59.27880431;30.83620576;34.85393425;27.90483433;22.8777726;23.84878404;21.71328873;8.050545124;10.03701726;7.123863219;4.436399186;6.578920759;3.651314877;1.958498154;2.159895112;1.494502081;2.339104217;2.60242518;2.285195763;1.596881303;2.029405243;1.598161599;1989.177654;2352.01227;1633.215844;8945.020493;10776.39918;6691.666729;0.220435376;0.212508128;0.2291683;47.09210785;47.24149821;47.22278827;42.39195654;49.86241573;34.68203697;97.97876075;116.645377;72.4242346;3.322896328;3.456719633;3.268667827;3.531356779;3.10481797;3.902791574;2.732648863;2.96943839;3.477885646;4.155799503;4.20351704;4.08782952;4.041275425;4.171114351;3.867800336;4.367674015;4.259963849;3.752336067;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dagem ;T_478;breeding_material;DZ-Cr-438 /RIL91A  ;Hybridization ;DZARC;2016;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;58.31983778;58.08686921;58.15750729;101.8208836;101.9723726;100.9938485;81.4255377;106.2316473;63.82128683;35.3828412;46.7855287;29.52865738;26.19452187;28.81675558;26.01301825;8.03518055;9.70713561;7.362406768;4.658110736;8.151058915;3.906955085;1.989349873;2.40566264;1.580642833;2.717352146;3.989182271;2.285195763;1.846558133;3.04865007;1.689508949;2014.369626;2458.340855;1576.849854;9680.431613;11438.40758;7326.277008;0.207824687;0.20909158;0.206220712;43.85368737;44.87354992;43.89862404;46.26371583;55.55336522;36.61585743;94.71181563;111.3703728;72.02238242;3.964584817;4.306089263;4.138369304;3.965535763;3.956463454;4.191225505;3.884451606;3.352504426;3.788976933;4.247021868;4.273519314;4.219629674;4.083830558;4.320410383;3.995964952;4.327839285;3.994972887;4.123363752;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dega tef ;T_458;breeding_material;DZ-01-2675 ;Selection;DZARC;2005;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;64.69651002;64.29568667;64.42961608;116.7379984;116.3092324;114.2877631;71.77141258;85.03007903;56.09906654;27.02289861;29.55100338;22.22145365;23.78234058;23.84878404;24.29312644;7.681795354;7.859798388;7.660586206;4.014606482;3.210053283;3.523494773;2.012268293;1.488760709;2.757899771;2.217088756;2.199818283;2.241045215;1.348240476;1.107011735;1.4154669;1811.745919;2027.045934;1602.329672;7474.205219;9347.86352;5522.651381;0.242053699;0.212508128;0.275063475;52.18105432;52.37205285;50.96247302;34.72462642;38.26772867;31.18274279;64.52113046;82.11120582;49.3795575;2.95639995;2.953389482;2.797579527;3.122279711;2.809969978;3.367128559;2.559878451;2.892825183;3.13222866;3.914591359;3.73100169;4.263563059;3.700833292;4.002376511;3.406407715;4.009161448;4.43662449;3.876011962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dima;T_465;breeding_material;DZ-01-2423 ;Selection ;AARC ;2005;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;58.31983778;58.08686921;58.15750729;101.8208836;102.4203994;100.550718;75.90889477;100.2398997;53.37357702;30.83620576;39.2730433;23.8452767;23.33005659;25.09077692;21.71328873;7.743253649;9.839088269;6.110053132;4.171426846;4.467763807;3.566101474;2.024168242;2.599440883;1.762495531;2.412313494;3.183968476;1.976141928;1.596881303;2.213883945;1.4154669;1972.684574;2361.802431;1589.974277;10493.24869;12135.25282;8061.084479;0.193412471;0.195425387;0.190922321;43.85368737;45.26820797;43.48310352;45.08164024;52.69204455;37.16837757;102.4702391;117.3813315;79.30595324;3.161530522;3.267970827;3.015004896;3.332717187;3.008227699;3.65556249;2.732648863;2.918362919;3.305057153;4.503795876;4.55352841;4.439296598;4.445550719;4.417385256;4.277927109;4.527012934;4.524954811;4.061525805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Dukem;T_452;breeding_material;DZ-01-974 ;Selection ;DZARC;1995;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59.79137753;59.51967324;59.60491701;108.0764478;108.2447487;106.3114143;75.90889477;99.77899606;53.82782528;31.4228684;37.94731059;26.68696704;22.57624994;22.19279353;22.57323464;8.050545124;10.10299359;7.064227331;4.225502834;4.557600273;3.906955085;2.016234943;2.67978796;1.594999625;2.42451504;3.094500277;2.108593572;1.555441165;2.213883945;1.2327722;1815.566285;2180.044167;1455.630777;8983.726952;10776.39918;6758.468866;0.204221633;0.202258483;0.206220712;48.48000234;49.21478846;47.6383088;38.1161675;44.87321419;31.22878613;83.41229774;100.1043006;63.85396401;3.266046367;3.094951087;3.594805881;3.305690841;3.165145612;3.449538254;2.703853794;3.097127069;3.61614844;3.893595797;3.625998279;4.395363213;3.658277965;3.992655606;3.380774792;3.809987799;4.34829417;4.123363752;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dz-01-1001;T_485;breeding_material;NA;DZ Gmp;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dz-01-1549;T_486;breeding_material;NA;DZ Gmp;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dz-01-1755;T_487;breeding_material;NA;DZ Gmp;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dz-01-1868;T_488;breeding_material;NA;DZ Gmp;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dz-01-1986;T_490;breeding_material;NA;DZ Gmp;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dz-01-betten-t-45;T_491;breeding_material;NA;DZ Gmp;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Enatite;T_446;breeding_material;DZ-01-354 ;Selection ;DZARC;1970;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;47.5285463;47.57963967;47.54316935;106.6328561;106.0046144;105.8682838;81.11905754;103.0053217;66.0925281;28.63622087;34.41202334;22.22145365;23.33005659;25.50477455;21.28331578;7.651066207;9.839088269;5.752237808;4.701371526;7.073021322;5.270369528;2.024168242;2.041737647;2.327196013;2.253693395;2.826095678;1.755389189;1.503640993;2.121644594;1.095751176;1765.480092;2202.070882;1332.09072;7977.379904;9696.286137;6057.060459;0.218633849;0.222757772;0.213869908;58.65789529;57.10794943;57.61080147;30.16486219;37.65652884;22.71076741;75.11699863;92.13212244;57.56729573;2.845677132;2.906202281;2.507679035;2.95903377;2.80284954;3.243514017;2.646263657;2.765136505;3.028531565;4.073023681;4.098513629;4.043896136;3.97744241;4.074139478;3.842167412;4.168500366;4.083303207;3.814174015;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Felagot;T_481;breeding_material;RIL-77C;Hybridization ;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45.5664933;45.6692343;45.61328972;95.08412205;95.2519695;95.2331521;69.22762723;83.37082586;50.19383925;30.10287746;36.17966696;24.65718822;24.08386324;27.57476269;21.28331578;7.743253649;9.443230293;6.467868457;4.009198883;3.569399147;3.140034461;1.911779835;1.545476293;1.609356417;2.509925863;3.228702576;2.285195763;1.690121613;2.352242971;1.689508949;1994.521128;2427.740291;1567.589098;8093.49696;9835.654347;6123.862595;0.242053699;0.236423965;0.248291289;49.40526534;49.21478846;49.30039091;40.51956728;49.08822929;31.73526292;84.80588972;102.5627867;63.82305231;3.17279154;3.267970827;3.051242458;3.219507681;3.165475831;3.511345525;2.934214343;2.892825183;3.37418855;4.286358542;4.238518177;4.395363213;4.126386079;4.316537632;3.919066182;4.367674015;4.43662449;4.061525805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Gemechis;T_475;breeding_material;DZ-Cr-387/RIL127 ;Hybridization ;MARC;2007;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.09495356;44.23643027;44.16588;92.19693854;92.56380828;92.57436916;73.1199253;87.24241659;57.91605955;32.0681973;37.24025314;29.12270162;23.33005659;25.91877218;20.85334283;7.850805665;8.849443329;7.422042656;4.063274871;3.479562681;3.651314877;2.034305236;1.96139057;2.518619905;2.436716586;2.915563878;2.329346311;1.317160373;1.15313141;1.2327722;1963.983392;2301.523863;1633.215844;9022.435734;10811.24436;6791.871938;0.216832322;0.205675032;0.2291683;48.01737085;48.03081431;48.05382932;41.14292745;48.00165182;34.08347349;97.31166426;115.4161339;72.48992198;3.374147376;3.676926574;3.123717581;3.51119159;3.288834814;3.943996421;3.078189686;2.892825183;3.443319948;4.272361501;4.168515903;4.483229982;4.211496589;4.176884448;4.047230799;4.009161448;4.34829417;4.247039647;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Genete;T_468;breeding_material;DZ-01-146  ;Selection ;SARC ;2005;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;61.75343053;61.43007861;61.53479664;101.3396863;101.9723726;100.1075875;78.14619996;108.8127077;51.55658401;33.71085268;45.28303162;26.28101128;23.81249285;24.75957882;23.43318054;7.942993108;10.56482789;6.229324907;4.3769156;7.522203652;2.287900434;2.010505338;2.528546404;1.685925974;2.509925863;3.586575373;1.93199138;1.679761578;2.76732005;1.2327722;1957.797056;2407.696393;1513.539455;9525.605775;11299.03519;7192.672734;0.204221633;0.205675032;0.202396114;40.15263539;42.11094358;40.15893929;49.35512053;59.08021458;39.19428472;93.53068931;110.0735015;71.28436543;3.214060879;3.36234523;3.051242458;3.257746232;3.221386734;3.449538254;3.19336996;3.020513862;3.201360058;4.336917008;4.221017609;4.571096752;4.168941358;4.35724054;3.970332029;4.248169826;4.43662449;4.308877594;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Gerado;T_454;breeding_material;DZ-01-1281 ;Selection ;DZARC;2002;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;49.4905993;49.49004504;49.47304897;94.12172755;94.35591576;94.34689112;80.81257737;99.31809241;68.81801761;27.43356246;30.34644301;22.62740941;20.73696171;21.28199874;18.27350512;8.204190861;9.839088269;7.899129755;3.992976087;2.940543884;3.608708176;1.901202103;1.545476293;1.494502081;2.351305763;2.60242518;2.329346311;1.400040649;1.429849463;1.32411955;1882.292143;2309.170562;1460.263471;8557.962864;10393.13137;6391.063126;0.216832322;0.215924676;0.217694506;44.77895036;45.26820797;45.14518563;42.23265338;51.5420834;32.65612981;90.57216209;109.1744435;67.15378867;3.110216284;3.330887096;2.761341966;3.280588926;3.00348074;3.696767337;2.790239;2.79067424;3.235925756;3.976250819;3.923507944;4.08782952;3.722110883;4.142029695;3.457673562;4.367674015;4.34829417;3.69049812;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Gibe;T_451;breeding_material;DZ-Cr-255 ;Hybridization ;DZARC;1993;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56.84829804;56.65406518;56.71009757;104.7080671;104.6605338;103.6526314;75.41852652;96.46048973;55.64481829;29.16421724;36.0029026;22.22145365;23.63157925;26.33276981;21.28331578;7.681795354;9.113348646;6.527504344;4.539143563;7.34253072;3.73652828;1.922798307;1.69199155;1.580642833;2.149980253;2.62479223;1.578786998;1.462200855;2.26000362;0.776035452;1813.198024;2270.918709;1359.117859;7938.673444;9835.654347;5856.658056;0.225839957;0.222757772;0.2291683;48.01737085;48.42547236;47.6383088;37.73753392;46.8018892;28.51222881;75.87090904;94.30418296;56.73267966;3.025790239;3.189325491;2.688866843;3.066720871;3.073962738;3.284718864;3.106984754;2.892825183;3.028531565;4.054803368;4.046011923;4.08782952;3.934887131;4.078012228;3.790901566;4.128665637;4.083303207;3.876011962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Gimbichu ;T_457;breeding_material;DZ-01-899;Selection ;DZARC;2005;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;62.73445703;62.3852813;62.49973645;122.0311681;121.237528;119.1621985;72.84409315;72.58568028;71.54350713;33.03619065;40.15686512;29.12270162;22.8777726;19.29481013;26.4429912;7.743253649;8.519561682;7.302770881;4.263356026;4.782191438;3.992168488;2.056782917;2.727050946;1.987418604;2.400111948;2.960297978;2.152744119;1.524361062;1.891046217;1.4154669;1878.932144;2210.640141;1552.917356;9719.138073;11438.40758;7393.079144;0.200618579;0.195425387;0.206220712;59.12052678;58.29192358;57.19528094;31.81792102;37.00458236;26.67049503;79.81408896;95.29871617;62.43588948;3.509279599;3.676926574;3.558568319;3.627245997;3.380678127;3.902791574;3.135779823;3.122664805;3.547017043;4.077367752;3.888506807;4.439296598;3.637000325;4.425130757;3.355141869;4.447343474;4.34829417;4.1852017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Gola;T_467;breeding_material;DZ-01-2054  ;Selection ;SARC ;2003;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60.77240403;60.47487593;60.56985682;100.3772918;101.0763188;99.2213265;74.62167809;91.29836877;58.3703078;31.92153164;38.12407495;27.90483433;22.72701127;22.60679115;22.57323464;7.681795354;8.783466999;6.825683781;4.014606482;3.883826778;2.884394253;1.98273879;2.400936341;1.513644471;2.229290302;2.736627479;1.755389189;1.420760718;2.075524919;0.776035452;1407.112328;2019.394646;791.6128172;8170.907557;9975.022558;6123.862595;0.173595675;0.202258483;0.141202548;40.15263539;42.11094358;40.15893929;34.88854705;49.27385294;20.3165135;81.16427397;98.57669763;61.53558603;3.504288744;3.614010305;3.631043443;3.530018027;3.47014796;3.758574608;3.222165029;3.122664805;3.61614844;3.306441736;4.011010786;2.022960442;3.488055445;3.290751106;3.919066182;3.849822529;1.786714868;2.577415065;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Guduru ;T_472;breeding_material;NA;Selection ;BARC ;2006;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;63.71548352;63.34048399;63.46467626;111.9260258;111.8289637;109.8564583;85.86950005;112.6842985;70.63501062;36.70283214;47.2274396;32.77630348;26.43574;27.82316127;27.73291005;7.850805665;8.453585352;7.77985798;4.522920767;6.489084293;4.418235501;2.04796814;2.57580939;2.044845772;2.423294885;2.955824568;2.241045215;1.690121613;2.444482322;1.598161599;1784.568181;2255.620722;1316.649951;8403.14167;10253.76316;6257.462861;0.211427741;0.215924676;0.206220712;48.48000234;49.21478846;47.6383088;36.74477512;45.62476361;27.72949196;75.2289429;92.49811066;57.40114531;3.736324149;3.912862583;3.957181496;3.645319359;3.825653814;3.88218915;3.59650092;3.173740276;3.85810833;4.067593983;3.801003964;4.571096752;3.785943946;4.198223604;3.457673562;4.088830907;4.613285132;4.1852017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Hibir-01;T_483;breeding_material;DZ-01-974*P1222988;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55.37675829;56.17646384;54.29774804;100.8584891;101.0763188;100.1075875;82.40627422;111.0250453;62.00429382;35.82283818;48.55317232;29.12270162;25.35025842;25.25637597;27.3029371;8.204190861;10.69678055;7.123863219;4.50669797;7.522203652;3.310461266;2.060749567;2.717598348;2.040060175;2.570933593;3.899714071;1.843690285;1.752281819;3.136277454;1.187098526;1893.361585;2519.541984;1270.318376;9757.839888;11542.9306;7359.676072;0.191610944;0.20909158;0.171799331;45.70421336;45.66286602;46.39174721;41.74550895;55.6122215;27.54531858;96.36813396;113.3315923;72.91882191;3.907671665;4.227443927;4.065894181;3.89190356;3.922574304;4.129418234;3.826861469;3.301428954;3.788976933;4.209012419;4.431024431;3.824229212;4.339162231;3.983012759;4.303560032;4.208335096;3.994972887;3.566822225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holetta key;T_463;breeding_material;DZ-01-2053 ;Selection  ;Holeta ARC;1999;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;51.45265229;51.40045041;51.4029286;100.3772918;100.1802651;100.1075875;74.22325388;94.70905583;53.82782528;30.51354131;35.20746297;26.68696704;23.20944753;23.10358831;23.43318054;8.28101373;11.4884965;6.706412007;4.063274871;3.659235613;3.480888071;2.016675682;2.717598348;1.561500444;2.314701125;2.870829778;1.93199138;1.679761578;2.26000362;1.735182624;1982.608823;2422.99897;1548.280029;8983.729275;10811.24436;6725.069801;0.216832322;0.215924676;0.217694506;48.94263384;48.82013041;48.88487038;42.18647855;51.31571309;32.79425985;89.7360069;107.7940314;67.08037336;3.162264963;2.780369743;3.703518566;3.154995857;3.068225121;3.20230917;2.473493245;3.122664805;3.685279838;4.234352052;4.32602102;4.08782952;4.019997592;4.3883006;3.944699106;4.527012934;3.906642566;3.999687857;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
